2.107725151385996476e+00
2.463547803647843537e+00
7.293787661026911451e-01
6.910384093340795619e-01
5.646209575229306221e-01
8.961614130316054583e-01
9.790414116215354623e-01
8.044061512058685581e-01
8.407603172036163253e-01
9.067295155143364482e-01
1.643882703436872372e+00
1.065879159599645076e+00
6.497729505784237691e-01
2.746052723837370202e+00
1.234586289096380574e+00
1.323600516061397281e+00
2.065397674870542488e+00
2.153032342954759759e+00
2.321571515387975460e+00
2.392113182493764256e+00
2.526233923773473666e+00
1.553581302479664084e+00
1.896589076194490797e+00
1.827335955542568113e+00
2.064657946788759801e+00
2.045624109453301642e+00
2.069530307805242497e+00
2.163345611917375066e+00
2.117698736552433125e+00
2.130699113589092253e+00
2.146360560719323907e+00
1.911259240350105859e+00
2.228469683674650703e+00
2.294087455842473311e+00
1.959933409356646727e+00
1.488894190019725006e+00
8.563444607871120162e-01
1.630112625543914673e+00
1.669594752501792900e+00
1.594986853816594330e+00
1.539114787227136461e+00
1.338063436588549093e+00
1.330707742544894545e+00
1.018331906756160254e+00
9.837444612866313998e-01
9.520534242693661220e-01
8.279475649692914496e-01
6.849556601575012005e-01
4.375000000000000000e-01
nan
nan
nan
nan
nan
nan
nan
5.625000000000000000e-01
nan
nan
nan
nan
