1.789925355807669760e+00
1.894895361753907270e+00
1.926164029239467057e+00
1.962264164004517752e+00
1.939594557076703474e+00
1.979340063546564110e+00
2.023015185457145648e+00
2.077581352290019279e+00
2.227165165464914942e+00
2.325415016838244142e+00
2.441152270124182788e+00
2.804844591659370057e+00
2.795541641683610301e+00
2.258035854707356460e+00
2.213459105601454535e+00
2.046098760366201308e+00
1.862601713015711979e+00
1.697404027922427616e+00
1.673439607688716357e+00
1.674943242584458813e+00
1.676449779850543997e+00
1.677959258545082655e+00
1.679471718726865515e+00
1.736438993705738065e+00
1.856569002005058255e+00
2.021851431844018609e+00
2.123029724203033819e+00
2.292907851577933531e+00
2.317063773807003901e+00
2.224060652752438028e+00
2.079543801844383921e+00
1.994142545588087234e+00
1.847459143563229489e+00
1.707535901049937355e+00
1.627228015022497365e+00
1.577750715440805918e+00
1.522154305178255118e+00
1.464689665224113924e+00
1.408138672659271950e+00
1.260121393337289897e+00
1.109889723334584133e+00
9.098358753081142725e-01
5.970421461001838015e-01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
