size REAL(fa(180))IMAG(fa(180))REAL(fb(180))IMAG(fb(180)) REAL(fa(0))  IMAG(fa(0))  REAL(fb(0))  IMAG(fb(0))
 3.95  0.27233E-01 -0.26605E-04  0.20774E-01 -0.66164E-04  0.29756E-01  0.57341E-03  0.22721E-01  0.38491E-03
 4.05  0.29414E-01 -0.46195E-04  0.22190E-01 -0.85522E-04  0.32309E-01  0.64704E-03  0.24395E-01  0.42808E-03
 4.15  0.31710E-01 -0.69763E-04  0.23658E-01 -0.10773E-03  0.35020E-01  0.72910E-03  0.26149E-01  0.47539E-03
 4.25  0.34122E-01 -0.97867E-04  0.25177E-01 -0.13306E-03  0.37899E-01  0.82049E-03  0.27982E-01  0.52717E-03
 4.35  0.36653E-01 -0.13113E-03  0.26747E-01 -0.16180E-03  0.40951E-01  0.92216E-03  0.29898E-01  0.58378E-03
 4.45  0.39306E-01 -0.17024E-03  0.28369E-01 -0.19429E-03  0.44185E-01  0.10352E-02  0.31899E-01  0.64563E-03
 4.55  0.42082E-01 -0.21598E-03  0.30042E-01 -0.23085E-03  0.47608E-01  0.11608E-02  0.33987E-01  0.71311E-03
 4.65  0.44984E-01 -0.26922E-03  0.31766E-01 -0.27184E-03  0.51228E-01  0.13002E-02  0.36164E-01  0.78669E-03
 4.75  0.48014E-01 -0.33091E-03  0.33541E-01 -0.31767E-03  0.55053E-01  0.14548E-02  0.38433E-01  0.86684E-03
 4.85  0.51172E-01 -0.40214E-03  0.35367E-01 -0.36874E-03  0.59093E-01  0.16263E-02  0.40796E-01  0.95407E-03
 4.95  0.54460E-01 -0.48410E-03  0.37242E-01 -0.42550E-03  0.63356E-01  0.18162E-02  0.43256E-01  0.10489E-02
 5.05  0.57879E-01 -0.57814E-03  0.39168E-01 -0.48844E-03  0.67852E-01  0.20267E-02  0.45816E-01  0.11520E-02
 5.15  0.61431E-01 -0.68576E-03  0.41142E-01 -0.55807E-03  0.72591E-01  0.22596E-02  0.48477E-01  0.12639E-02
 5.25  0.65115E-01 -0.80864E-03  0.43166E-01 -0.63494E-03  0.77582E-01  0.25173E-02  0.51244E-01  0.13854E-02
 5.35  0.68932E-01 -0.94864E-03  0.45237E-01 -0.71965E-03  0.82836E-01  0.28025E-02  0.54119E-01  0.15171E-02
 5.45  0.72881E-01 -0.11079E-02  0.47356E-01 -0.81283E-03  0.88365E-01  0.31178E-02  0.57106E-01  0.16598E-02
 5.55  0.76963E-01 -0.12886E-02  0.49522E-01 -0.91517E-03  0.94180E-01  0.34664E-02  0.60206E-01  0.18143E-02
 5.65  0.81176E-01 -0.14936E-02  0.51733E-01 -0.10274E-02  0.10029E+00  0.38517E-02  0.63424E-01  0.19815E-02
 5.75  0.85519E-01 -0.17257E-02  0.53989E-01 -0.11503E-02  0.10672E+00  0.42775E-02  0.66763E-01  0.21624E-02
 5.85  0.89991E-01 -0.19882E-02  0.56289E-01 -0.12847E-02  0.11347E+00  0.47482E-02  0.70227E-01  0.23579E-02
 5.95  0.94589E-01 -0.22849E-02  0.58630E-01 -0.14316E-02  0.12055E+00  0.52683E-02  0.73818E-01  0.25692E-02
 6.05  0.99311E-01 -0.26198E-02  0.61013E-01 -0.15918E-02  0.12800E+00  0.58432E-02  0.77540E-01  0.27973E-02
 6.15  0.10415E+00 -0.29978E-02  0.63435E-01 -0.17665E-02  0.13581E+00  0.64787E-02  0.81396E-01  0.30435E-02
 6.25  0.10911E+00 -0.34241E-02  0.65894E-01 -0.19567E-02  0.14400E+00  0.71812E-02  0.85391E-01  0.33090E-02
 6.35  0.11418E+00 -0.39047E-02  0.68389E-01 -0.21636E-02  0.15261E+00  0.79582E-02  0.89528E-01  0.35953E-02
 6.45  0.11936E+00 -0.44464E-02  0.70917E-01 -0.23885E-02  0.16163E+00  0.88178E-02  0.93811E-01  0.39039E-02
 6.55  0.12464E+00 -0.50569E-02  0.73476E-01 -0.26327E-02  0.17110E+00  0.97691E-02  0.98243E-01  0.42362E-02
